TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,M1,M2,M3,M4,M5,M6,M7,M8,M9
3051037,0,1452282,57.95,W,4937,111.0,150.0,mastercard,224.0,debit,498.0,87.0,5.0,,gmail.com,,T,T,T,,,T,,,
3051038,0,1452286,49.0,W,13307,428.0,150.0,visa,166.0,debit,226.0,87.0,100.0,,gmail.com,,T,T,T,M1,T,F,F,F,T
3051039,0,1452292,209.95,W,6159,555.0,150.0,visa,226.0,credit,299.0,87.0,3.0,,gmail.com,,T,T,T,,,T,F,T,T
3051040,0,1452294,79.47,W,7508,321.0,150.0,visa,226.0,debit,220.0,87.0,8.0,,aol.com,,T,T,F,,,T,,,
3051041,0,1452319,104.47,W,15267,524.0,150.0,visa,226.0,credit,110.0,87.0,,,yahoo.com,,,,,,,F,,,
3051042,0,1452356,146.0,W,13833,111.0,150.0,visa,226.0,debit,433.0,87.0,845.0,,hotmail.com,,T,T,F,M0,F,F,F,F,F
3051043,0,1452374,47.806,C,10876,104.0,185.0,visa,137.0,credit,,,,,yahoo.com,yahoo.com,,,,M2,,,,,
3051044,0,1452390,7.791,C,1164,545.0,185.0,visa,137.0,debit,,,,446.0,outlook.com,outlook.com,,,,M2,,,,,
3051045,0,1452392,115.5,W,15185,332.0,150.0,visa,226.0,debit,264.0,87.0,11.0,,gmail.com,,T,T,T,M0,F,T,,,
3051046,0,1452395,15.0,S,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,,,,windstream.net,,,,,,,,,
3051047,0,1452407,107.95,W,10075,514.0,150.0,mastercard,224.0,debit,315.0,87.0,0.0,,,,T,T,T,,,T,,,
3051048,0,1452433,57.95,W,7815,161.0,150.0,mastercard,117.0,debit,123.0,87.0,13.0,,gmail.com,,T,T,T,,,F,,,
3051049,0,1452435,77.95,W,17999,482.0,150.0,visa,226.0,debit,512.0,87.0,,,gmail.com,,,,,,,F,,,
3051050,0,1452447,50.0,H,16659,170.0,150.0,visa,226.0,credit,123.0,87.0,,,rocketmail.com,,,,,,,,,,
3051051,0,1452459,150.0,R,14608,453.0,150.0,american express,131.0,credit,264.0,87.0,,,hotmail.com,hotmail.com,,,,,,,,,
3051052,0,1452469,49.0,W,2803,100.0,150.0,visa,226.0,debit,476.0,87.0,172.0,,yahoo.com,,T,T,T,M0,F,T,F,F,F
3051053,0,1452470,50.0,H,7585,553.0,150.0,visa,226.0,credit,126.0,87.0,,,anonymous.com,yahoo.com,,,,,,,,,
3051054,0,1452477,15.0,S,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,,,,windstream.net,,,,,,,,,
3051055,0,1452478,150.0,H,11106,100.0,150.0,visa,226.0,credit,441.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051056,0,1452485,47.806,C,10876,104.0,185.0,visa,137.0,credit,,,,,yahoo.com,yahoo.com,,,,M2,,,,,
3051057,0,1452491,67.95,W,12571,555.0,150.0,visa,226.0,debit,420.0,87.0,,,,,,,,,,F,,,
3051058,0,1452496,100.0,R,2333,183.0,150.0,visa,226.0,debit,177.0,87.0,,,hotmail.com,hotmail.com,,,,,,,,,
3051059,0,1452505,7.579,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3051061,0,1452508,150.0,R,1724,583.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051060,0,1452508,50.0,H,16007,555.0,150.0,visa,226.0,debit,512.0,87.0,,,gmail.com,,,,,,,,,,
3051062,0,1452519,150.0,H,11106,100.0,150.0,visa,226.0,credit,441.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051063,0,1452532,159.95,W,11728,164.0,150.0,visa,226.0,debit,299.0,87.0,601.0,,anonymous.com,,T,T,T,,,F,F,F,T
3051064,0,1452539,100.0,R,16326,321.0,150.0,visa,226.0,credit,204.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051065,0,1452541,43.97,W,6344,327.0,150.0,discover,166.0,debit,315.0,87.0,1.0,,gmail.com,,T,T,T,,,T,,,
3051066,0,1452542,7.791,C,1164,545.0,185.0,visa,137.0,debit,,,,446.0,gmail.com,gmail.com,,,,M2,,,,,
3051067,0,1452556,54.5,W,11815,206.0,150.0,mastercard,166.0,debit,204.0,87.0,773.0,,gmail.com,,T,T,T,M0,F,F,,,
3051068,0,1452558,226.0,W,4141,404.0,150.0,mastercard,102.0,credit,251.0,87.0,,,gmail.com,,,,,M0,F,T,,,
3051069,0,1452562,100.0,R,1724,583.0,150.0,visa,226.0,credit,387.0,87.0,,,bellsouth.net,comcast.net,,,,,,,,,
3051070,0,1452588,25.95,W,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,14.0,,,,T,T,T,,,T,,,
3051071,0,1452595,250.0,R,6019,583.0,150.0,visa,226.0,credit,387.0,87.0,,1.0,anonymous.com,sbcglobal.net,,,,,,,,,
3051072,0,1452599,40.0,H,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,anonymous.com,,,,,,,,,
3051073,0,1452599,50.0,H,7585,553.0,150.0,visa,226.0,credit,420.0,87.0,,,gmail.com,,,,,,,,,,
3051074,0,1452620,57.95,W,17999,482.0,150.0,visa,226.0,debit,512.0,87.0,103.0,,gmail.com,,T,T,T,,,F,F,F,F
3051075,0,1452628,67.95,W,16661,490.0,150.0,visa,226.0,debit,327.0,87.0,3.0,,,,T,T,T,,,T,T,F,T
3051076,0,1452631,200.0,R,9421,555.0,150.0,visa,162.0,credit,299.0,87.0,,,me.com,anonymous.com,,,,,,,,,
3051077,0,1452636,30.95,W,2616,,150.0,discover,102.0,credit,441.0,87.0,,,gmail.com,,,,,,,T,,,
3051078,0,1452646,7.791,C,1164,545.0,185.0,visa,137.0,debit,,,,446.0,gmail.com,gmail.com,,,,M2,,,,,
3051079,0,1452668,250.0,R,6344,327.0,150.0,discover,224.0,credit,177.0,87.0,,,msn.com,anonymous.com,,,,,,,,,
3051080,0,1452680,47.806,C,10360,583.0,150.0,visa,195.0,credit,,,,,yahoo.com,yahoo.com,,,,M2,,,,,
3051081,0,1452686,554.0,W,3575,111.0,150.0,visa,226.0,credit,143.0,87.0,3.0,,yahoo.com,,T,T,T,M0,F,F,,,
3051082,0,1452689,25.0,H,12883,404.0,150.0,visa,226.0,credit,204.0,87.0,,,gmail.com,,,,,,,,,,
3051083,0,1452714,107.95,W,4526,571.0,150.0,visa,226.0,debit,181.0,87.0,,,gmail.com,,,,,,,T,,,
3051084,0,1452725,15.0,S,4074,589.0,150.0,visa,226.0,debit,441.0,87.0,,74.0,,gmail.com,,,,,,,,,
3051085,0,1452731,58.44,W,15484,418.0,150.0,visa,226.0,debit,110.0,87.0,18.0,,yahoo.com,,T,T,T,,,T,F,F,F
3051086,0,1452734,25.0,H,15066,170.0,150.0,mastercard,102.0,credit,472.0,87.0,,,charter.net,,,,,,,,,,
3051088,0,1452745,39.0,W,9500,321.0,150.0,visa,226.0,debit,184.0,87.0,,,,,,,,M0,F,F,,,
3051087,0,1452745,50.0,H,9350,111.0,150.0,visa,162.0,credit,512.0,87.0,,,gmail.com,,,,,,,,,,
3051089,0,1452772,144.0,W,4436,174.0,150.0,visa,226.0,debit,184.0,87.0,,,gmail.com,,,,,M0,F,F,,,
3051090,0,1452778,100.0,R,3804,529.0,150.0,visa,226.0,credit,420.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051091,0,1452807,300.0,R,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051092,0,1452825,75.0,H,6019,583.0,150.0,visa,226.0,credit,272.0,87.0,,,gmail.com,,,,,,,,,,
3051093,0,1452845,57.95,W,9992,455.0,150.0,mastercard,166.0,debit,387.0,87.0,8.0,,gmail.com,,T,T,T,,,F,F,F,T
3051094,0,1452851,50.0,H,2573,481.0,150.0,mastercard,137.0,credit,330.0,87.0,,,msn.com,,,,,,,,,,
3051095,0,1452855,54.5,W,7159,543.0,150.0,mastercard,,debit,204.0,87.0,,,gmail.com,,,,,M0,F,F,,,
3051096,0,1452862,150.0,R,11750,399.0,150.0,american express,237.0,credit,327.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051097,0,1452868,75.0,R,10616,583.0,150.0,visa,226.0,credit,231.0,87.0,,,gmail.com,anonymous.com,,,,,,,,,
3051098,0,1452874,49.0,W,11157,215.0,150.0,visa,226.0,debit,204.0,87.0,110.0,,gmail.com,,T,T,T,M0,T,F,F,F,T
3051099,0,1452906,49.0,W,11157,215.0,150.0,visa,226.0,debit,204.0,87.0,2.0,,gmail.com,,T,T,T,M0,F,T,,,
3051100,0,1452913,211.0,W,12544,321.0,150.0,visa,226.0,debit,441.0,87.0,,,yahoo.com,,,,,,,T,,,
3051101,0,1452917,25.419,C,15885,545.0,185.0,visa,138.0,debit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3051102,0,1452922,75.0,R,15863,158.0,150.0,visa,226.0,debit,177.0,87.0,,,anonymous.com,msn.com,,,,,,,,,
3051103,0,1452944,75.0,R,16659,170.0,150.0,visa,226.0,credit,472.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3051104,0,1452951,48.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,yahoo.com,,T,T,T,,,T,F,T,T
3051105,0,1452963,59.0,W,15498,555.0,150.0,visa,195.0,debit,123.0,87.0,0.0,,hotmail.com,,T,T,T,M0,F,T,,,
3051106,0,1452968,117.0,W,2646,449.0,150.0,visa,166.0,debit,330.0,87.0,17.0,,,,T,T,T,M0,T,F,,,
3051107,0,1452987,117.0,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,204.0,,gmail.com,,T,T,T,M0,T,F,,,
3051108,0,1452992,108.95,W,12598,111.0,150.0,visa,166.0,debit,299.0,87.0,,,icloud.com,,,,,,,T,,,
3051109,0,1453009,61.95,W,6170,174.0,150.0,visa,226.0,debit,315.0,87.0,,,,,,,,,,F,,,
3051110,0,1453030,50.0,H,17480,181.0,150.0,visa,226.0,credit,226.0,87.0,,,hotmail.com,gmail.com,,,,,,,,,
3051111,0,1453034,32.706,C,5595,545.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3051112,0,1453039,29.415,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3051113,0,1453062,25.0,H,7508,321.0,150.0,visa,226.0,debit,420.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051114,0,1453064,150.0,R,14608,453.0,150.0,american express,131.0,credit,184.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051115,0,1453067,204.97,W,16521,527.0,150.0,mastercard,117.0,debit,492.0,87.0,,,hotmail.com,,,,,,,T,,,
3051116,0,1453086,150.0,H,1893,514.0,150.0,mastercard,224.0,credit,205.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051117,0,1453105,226.0,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,,,,,M0,F,T,,,
3051118,0,1453118,25.0,H,1333,170.0,150.0,visa,195.0,credit,184.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3051119,0,1453151,59.0,W,2803,100.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,,,,M0,T,F,,,
3051120,0,1453153,50.0,H,7675,555.0,150.0,visa,226.0,debit,220.0,87.0,,,gmail.com,yahoo.com,,,,,,,,,
3051121,0,1453158,150.0,H,1893,514.0,150.0,mastercard,224.0,credit,205.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051122,0,1453159,25.0,H,16659,170.0,150.0,visa,226.0,credit,299.0,87.0,,,aol.com,,,,,,,,,,
3051123,0,1453164,49.0,W,2803,100.0,150.0,visa,226.0,debit,337.0,87.0,,,gmail.com,,,,,M0,T,T,,,
3051124,0,1453197,49.0,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,23.0,,gmail.com,,T,T,T,M0,T,T,,,
3051125,0,1453210,8.512,C,7698,545.0,185.0,visa,226.0,credit,,,,19.0,hotmail.com,hotmail.com,,,,M2,,,,,
3051126,0,1453213,72.409,C,16148,138.0,200.0,visa,226.0,debit,,,,,msn.com,msn.com,,,,M2,,,,,
3051127,0,1453219,150.0,R,1939,360.0,150.0,visa,166.0,debit,204.0,87.0,,,yahoo.com,aol.com,,,,,,,,,
3051128,0,1453225,112.99,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,,,gmail.com,,,,,M0,T,F,,,
3051129,0,1453227,100.0,R,1724,583.0,150.0,visa,226.0,credit,472.0,87.0,,,comcast.net,anonymous.com,,,,,,,,,
3051130,0,1453236,35.95,W,17188,321.0,150.0,visa,226.0,debit,485.0,87.0,,,hotmail.com,,,,,,,F,,,
3051131,0,1453237,97.0,W,7800,268.0,150.0,visa,166.0,debit,325.0,87.0,20.0,,,,T,T,T,M0,T,F,,,
3051132,0,1453241,47.95,W,15399,390.0,150.0,mastercard,224.0,debit,436.0,87.0,,,yahoo.com,,,,,,,T,,,
3051133,0,1453242,6.18,C,11201,103.0,185.0,visa,226.0,debit,,,,,servicios-ta.com,servicios-ta.com,,,,M2,,,,,
3051134,0,1453243,159.95,W,12581,453.0,150.0,visa,226.0,debit,418.0,87.0,5431.0,,aol.com,,T,F,F,,,,,,
3051135,0,1453247,117.0,W,13979,474.0,150.0,visa,226.0,credit,512.0,87.0,106.0,,hotmail.com,,T,T,T,M1,T,F,F,F,T
3051136,0,1453258,50.0,H,11298,555.0,150.0,visa,226.0,debit,472.0,87.0,,,gmail.com,,,,,,,,,,
3051137,0,1453273,82.95,W,8320,476.0,150.0,visa,166.0,debit,441.0,87.0,,,gmail.com,,,,,,,F,,,
3051138,0,1453303,100.0,R,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3051139,0,1453314,117.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,,,,M0,F,,,,
3051140,0,1453319,60.0,H,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,,,aol.com,,,,,,,,,,
3051141,0,1453322,75.0,H,11916,410.0,150.0,visa,226.0,debit,384.0,87.0,,,aol.com,gmail.com,,,,,,,,,
3051142,0,1453332,50.0,H,15063,514.0,150.0,visa,226.0,credit,512.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051143,0,1453337,186.0,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,17.0,,yahoo.com,,T,T,T,M0,F,F,,,
3051144,0,1453350,200.0,R,3786,418.0,150.0,visa,226.0,debit,184.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051145,0,1453356,141.0,W,12501,490.0,150.0,visa,226.0,debit,272.0,87.0,11.0,,anonymous.com,,T,T,T,M0,T,,,,
3051146,0,1453364,200.0,R,2480,562.0,150.0,mastercard,197.0,credit,299.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051147,0,1453379,150.0,R,6924,555.0,150.0,mastercard,117.0,debit,143.0,87.0,,731.0,outlook.com,gmail.com,,,,,,,,,
3051148,0,1453381,57.95,W,12152,225.0,150.0,mastercard,224.0,debit,485.0,87.0,,,msn.com,,,,,,,F,,,
3051149,0,1453393,21.5,W,2773,,150.0,visa,166.0,debit,325.0,87.0,2.0,,gmail.com,,T,T,F,M0,F,F,,,
3051150,0,1453406,35.0,H,11905,162.0,150.0,visa,226.0,debit,337.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
3051151,0,1453407,117.0,W,13979,474.0,150.0,visa,226.0,credit,512.0,87.0,,,hotmail.com,,,,,M1,T,F,,,
3051152,0,1453409,35.0,W,5629,490.0,150.0,visa,226.0,debit,325.0,87.0,5.0,,yahoo.com,,T,T,T,M0,T,T,,,
3051153,0,1453421,39.0,W,5295,510.0,150.0,mastercard,117.0,debit,315.0,87.0,,,,,,,,M1,F,T,,,
3051154,0,1453467,113.95,W,16560,476.0,150.0,visa,166.0,debit,315.0,87.0,,,,,,,,,,T,,,
3051155,0,1453477,989.99,W,17480,528.0,150.0,visa,226.0,credit,123.0,87.0,1.0,,yahoo.com,,T,T,T,M0,F,T,T,T,T
3051156,0,1453494,117.0,W,9175,111.0,150.0,visa,226.0,debit,264.0,87.0,,,yahoo.com,,,,,M0,F,,,,
3051157,0,1453517,250.0,R,18268,583.0,150.0,visa,226.0,credit,330.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3051159,0,1453532,15.858,C,10964,555.0,106.0,mastercard,224.0,debit,,,,,hotmail.fr,hotmail.fr,,,,M2,,,,,
3051158,0,1453532,57.95,W,18132,567.0,150.0,mastercard,117.0,debit,184.0,87.0,,,gmail.com,,,,,,,F,,,
3051160,0,1453537,30.0,W,17131,111.0,150.0,mastercard,224.0,debit,264.0,87.0,1.0,,anonymous.com,,T,T,T,,,T,F,T,T
3051161,0,1453572,30.0,H,7721,555.0,150.0,visa,226.0,debit,512.0,87.0,,,gmail.com,,,,,,,,,,
3051162,0,1453573,30.0,S,14649,548.0,150.0,visa,226.0,debit,476.0,87.0,,124.0,,gmail.com,,,,,,,,,
3051163,0,1453578,150.0,H,1893,514.0,150.0,mastercard,224.0,credit,205.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051164,0,1453592,100.0,H,16326,321.0,150.0,visa,226.0,credit,299.0,87.0,,,hotmail.com,,,,,,,,,,
3051166,0,1453610,49.555,C,8755,500.0,185.0,mastercard,224.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3051165,0,1453610,92.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,,,,M1,F,F,,,
3051167,0,1453613,20.522,C,4461,375.0,185.0,mastercard,224.0,debit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3051168,0,1453625,59.0,W,2377,203.0,150.0,visa,166.0,debit,444.0,87.0,1.0,,gmail.com,,T,T,T,M0,T,F,,,
3051169,0,1453642,445.0,W,15066,170.0,150.0,mastercard,102.0,credit,231.0,87.0,530.0,,yahoo.com,,T,T,T,M1,F,T,,,
3051170,0,1453650,25.0,H,3682,264.0,150.0,visa,162.0,credit,299.0,87.0,,,anonymous.com,gmail.com,,,,,,,,,
3051171,0,1453652,54.0,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,,aol.com,,,,,M0,F,F,,,
3051172,0,1453660,76.023,C,10415,555.0,149.0,visa,226.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3051173,0,1453668,27.284,C,9169,266.0,185.0,mastercard,224.0,credit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3051174,0,1453674,25.0,H,6207,355.0,150.0,visa,166.0,debit,441.0,87.0,,,gmail.com,icloud.com,,,,,,,,,
3051175,0,1453689,34.0,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,,,yahoo.com,,,,,M1,T,F,,,
3051176,0,1453693,50.0,H,16075,514.0,150.0,mastercard,102.0,credit,469.0,87.0,,,msn.com,,,,,,,,,,
3051177,0,1453707,54.5,W,11862,562.0,150.0,visa,226.0,credit,264.0,87.0,0.0,,anonymous.com,,T,T,T,M1,T,F,,,
3051178,0,1453710,100.0,H,3673,585.0,150.0,visa,226.0,credit,126.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
3051179,0,1453722,20.95,W,14502,191.0,150.0,visa,226.0,debit,143.0,87.0,,,yahoo.com,,,,,,,T,,,
3051180,0,1453729,92.0,W,15404,512.0,150.0,mastercard,117.0,debit,204.0,87.0,4.0,,gmail.com,,T,T,T,M0,T,F,,,
3051181,0,1453733,25.0,H,6207,355.0,150.0,visa,166.0,debit,441.0,87.0,,,gmail.com,icloud.com,,,,,,,,,
3051182,0,1453738,27.284,C,9169,266.0,185.0,mastercard,224.0,credit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3051183,0,1453743,49.0,W,13307,428.0,150.0,visa,166.0,debit,226.0,87.0,100.0,,gmail.com,,T,T,T,M1,T,F,F,F,T
3051184,0,1453747,50.0,H,9708,562.0,150.0,visa,226.0,credit,469.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051185,0,1453752,60.0,H,6892,560.0,150.0,visa,226.0,credit,441.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051186,0,1453754,150.0,R,17055,393.0,150.0,mastercard,117.0,debit,126.0,87.0,,,aol.com,gmail.com,,,,,,,,,
3051187,0,1453759,39.0,W,3510,310.0,150.0,mastercard,224.0,debit,299.0,87.0,2.0,,gmail.com,,T,T,T,M1,T,F,,,
3051189,0,1453767,49.0,W,14165,111.0,150.0,mastercard,224.0,debit,181.0,87.0,,,gmail.com,,,,,M0,F,F,,,
3051188,0,1453767,335.0,W,13199,555.0,150.0,visa,226.0,debit,264.0,87.0,8.0,,att.net,,T,T,T,M1,T,T,,,
3051190,0,1453767,50.0,H,7005,111.0,150.0,visa,226.0,debit,420.0,87.0,,,gmail.com,,,,,,,,,,
3051191,0,1453779,280.0,W,1825,555.0,150.0,visa,226.0,debit,143.0,87.0,250.0,,gmail.com,,T,F,F,M0,F,F,,,
3051193,0,1453782,226.0,W,4921,475.0,150.0,visa,226.0,debit,272.0,87.0,146.0,,icloud.com,,T,T,T,M1,F,F,,,
3051192,0,1453782,50.0,S,1874,171.0,150.0,mastercard,224.0,debit,330.0,87.0,,,,msn.com,,,,,,,,,
3051194,0,1453791,117.0,W,9175,111.0,150.0,visa,226.0,debit,264.0,87.0,,,yahoo.com,,,,,M0,F,,,,
3051196,0,1453809,39.0,W,4264,555.0,150.0,visa,226.0,debit,343.0,87.0,21.0,,gmail.com,,T,T,T,M0,F,F,F,F,T
3051195,0,1453809,192.0,W,7381,583.0,150.0,mastercard,102.0,credit,126.0,87.0,,,aol.com,,,,,M0,F,T,,,
3051197,0,1453862,400.0,R,15063,514.0,150.0,visa,226.0,credit,299.0,87.0,,931.0,gmail.com,gmail.com,,,,,,,,,
3051198,0,1453867,250.0,R,10616,583.0,150.0,visa,226.0,credit,194.0,87.0,,,gmail.com,me.com,,,,,,,,,
3051199,0,1453871,1151.4,W,6019,583.0,150.0,visa,226.0,credit,325.0,87.0,28.0,,anonymous.com,,T,T,T,,,T,,,
3051200,0,1453885,260.25,S,16935,399.0,150.0,american express,131.0,credit,330.0,87.0,,,,comcast.net,,,,,,,,,
3051201,0,1453886,50.0,H,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,aol.com,,,,,,,,,
3051202,0,1453889,108.43,W,7508,321.0,150.0,visa,226.0,debit,158.0,87.0,0.0,,gmail.com,,T,T,T,,,F,,,
3051203,0,1453897,29.0,W,10349,555.0,150.0,visa,166.0,debit,272.0,87.0,,,gmail.com,,,,,M0,F,F,,,
3051204,0,1453918,50.0,R,16075,514.0,150.0,mastercard,102.0,credit,330.0,87.0,,171.0,gmail.com,gmail.com,,,,,,,,,
3051205,0,1453921,100.0,R,3821,111.0,150.0,mastercard,219.0,credit,325.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051206,0,1453922,250.0,R,16326,321.0,150.0,visa,226.0,credit,126.0,87.0,,30.0,yahoo.com,optonline.net,,,,,,,,,
3051207,0,1453923,75.0,H,4151,404.0,150.0,mastercard,102.0,credit,330.0,87.0,,,comcast.net,,,,,,,,,,
3051208,0,1453936,12.068,C,10964,555.0,106.0,mastercard,224.0,debit,,,,,hotmail.fr,hotmail.fr,,,,M0,,,,,
3051209,0,1453937,100.0,R,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051210,0,1453948,100.0,R,13189,555.0,150.0,visa,226.0,debit,315.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051211,0,1453980,100.0,R,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051212,0,1454006,87.0,W,11207,361.0,150.0,visa,226.0,debit,324.0,87.0,,,gmail.com,,,,,M0,F,T,,,
3051213,0,1454010,49.0,W,7861,494.0,150.0,visa,226.0,credit,220.0,87.0,6.0,,yahoo.com,,T,T,T,M1,F,T,,,
3051214,0,1454016,30.199,C,15257,375.0,185.0,mastercard,224.0,debit,,,,96.0,gmail.com,gmail.com,,,,M0,,,,,
3051215,1,1454043,41.5,W,10486,514.0,150.0,mastercard,219.0,credit,204.0,87.0,965.0,,gmail.com,,T,T,T,M2,T,T,F,F,F
3051216,0,1454044,30.0,H,13964,496.0,150.0,mastercard,224.0,debit,264.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051217,0,1454049,31.5,W,4812,268.0,150.0,visa,166.0,debit,126.0,87.0,3.0,,yahoo.com,,T,T,T,M1,F,T,,,
3051218,0,1454052,108.5,W,6517,310.0,150.0,mastercard,117.0,debit,327.0,87.0,15.0,,,,T,T,F,M0,F,F,,,
3051219,0,1454054,50.0,H,15608,420.0,150.0,mastercard,195.0,debit,264.0,87.0,,,hotmail.com,,,,,,,,,,
3051220,0,1454057,49.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,outlook.com,,T,F,F,M0,F,F,,,
3051221,0,1454070,22.97,W,2803,100.0,150.0,visa,226.0,debit,299.0,87.0,,,icloud.com,,,,,,,,,,
3051222,0,1454077,57.95,W,12037,595.0,150.0,mastercard,224.0,debit,231.0,87.0,4.0,,aol.com,,T,T,T,,,F,F,F,T
3051223,0,1454078,50.0,H,9537,583.0,150.0,visa,226.0,credit,310.0,87.0,,,gmail.com,,,,,,,,,,
3051224,0,1454109,34.0,W,7815,161.0,150.0,mastercard,117.0,debit,327.0,87.0,,,yahoo.com,,,,,M0,T,F,,,
3051225,0,1454110,50.0,H,9909,226.0,150.0,mastercard,102.0,credit,251.0,87.0,,,gmail.com,,,,,,,,,,
3051226,0,1454112,29.0,W,10776,512.0,150.0,visa,166.0,debit,420.0,87.0,24.0,,gmail.com,,T,T,T,M1,T,F,,,
3051227,0,1454130,160.5,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,18.0,,,,T,T,T,M0,F,F,,,
3051228,0,1454138,150.0,H,3673,585.0,150.0,visa,226.0,credit,126.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
3051229,0,1454159,150.0,H,18268,583.0,150.0,visa,226.0,credit,310.0,87.0,,,gmail.com,,,,,,,,,,
3051230,0,1454166,226.0,W,14813,165.0,150.0,mastercard,224.0,debit,122.0,87.0,18.0,,anonymous.com,,T,T,T,M1,F,,T,T,T
3051231,0,1454175,25.0,H,10082,555.0,150.0,visa,226.0,debit,204.0,87.0,,,yahoo.com,,,,,,,,,,
3051232,0,1454175,100.0,R,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,yahoo.com,,,,,,,,,
3051233,0,1454201,50.0,H,14092,111.0,150.0,visa,226.0,debit,308.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051234,0,1454235,250.0,R,9803,583.0,150.0,visa,226.0,credit,476.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3051235,0,1454242,82.0,W,6573,583.0,150.0,visa,226.0,credit,325.0,87.0,,,,,,,,M0,F,T,,,
3051236,0,1454253,29.0,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,1.0,,aol.com,,T,T,T,M0,T,F,T,T,T
3051237,0,1454266,107.95,W,18350,472.0,150.0,visa,166.0,debit,337.0,87.0,33.0,,,,T,T,F,,,T,,,
3051238,0,1454270,50.0,H,14092,111.0,150.0,visa,226.0,debit,308.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
